Trace
Swept SA
A.14.05,N9020A
4870651013.87407,-84.9887619018555
4871718249.73319,-61.1157836914063
4872785485.59232,-75.5660705566406
4873852721.45144,-62.4782867431641
4874919957.31057,-77.8832550048828
4875987193.16969,-62.4818954467773
4877054429.02882,-75.2146377563477
4878121664.88794,-61.7924537658691
4879188900.74706,-83.8059768676758
4880256136.60619,-63.082935333252
4881323372.46531,-82.8424072265625
4882390608.32444,-63.245288848877
4883457844.18356,-82.5402755737305
4884525080.04269,-60.5707893371582
4885592315.90181,-82.2462387084961
4886659551.76094,-59.6814460754395
4887726787.62006,-74.8843078613281
4888794023.47919,-62.9393539428711
4889861259.33831,-89.7806701660156
4890928495.19744,-62.1168899536133
4891995731.05656,-76.4415054321289
4893062966.91569,-62.0352478027344
4894130202.77481,-82.2694854736328
4895197438.63394,-59.195384979248
4896264674.49306,-76.9330444335938
4897331910.35219,-59.727409362793
4898399146.21131,-73.9292907714844
4899466382.07044,-52.3551940917969
4900533617.92956,-58.5293617248535
4901600853.78869,-53.4950141906738
4902668089.64781,-65.9697952270508
4903735325.50694,-56.9462089538574
4904802561.36606,-77.2274856567383
4905869797.22519,-58.0588340759277
4906937033.08431,-79.4594192504883
4908004268.94344,-60.253288269043
4909071504.80256,-84.6737213134766
4910138740.66169,-61.9913444519043
4911205976.52081,-79.838508605957
4912273212.37994,-59.9158172607422
4913340448.23906,-86.7387619018555
4914407684.09819,-61.6443176269531
4915474919.95731,-78.0466003417969
4916542155.81644,-64.1694946289063
4917609391.67556,-88.8809661865234
4918676627.53469,-63.9467391967773
4919743863.39381,-72.8004837036133
4920811099.25293,-59.8273544311523
4921878335.11206,-73.2083053588867
4922945570.97118,-60.5497283935547
4924012806.83031,-79.5095825195313
4925080042.68943,-62.2297248840332
4926147278.54856,-85.6734313964844
4927214514.40768,-62.0084419250488
4928281750.26681,-78.3306121826172
4929348986.12593,-64.0345916748047
4930416221.98506,-79.6953201293945
4931483457.84418,-61.6048278808594
4932550693.70331,-74.1222305297852
4933617929.56243,-62.827693939209
4934685165.42156,-74.0795364379883
4935752401.28068,-63.0400199890137
4936819637.13981,-83.2941055297852
4937886872.99893,-58.9500312805176
4938954108.85806,-82.6142196655273
4940021344.71718,-62.5901069641113
4941088580.57631,-76.9066314697266
4942155816.43543,-62.4548110961914
4943223052.29456,-88.9315948486328
