Trace
Swept SA
A.14.05,N9020A
4917716117.43863,-64.6090393066406
4918143011.78655,-85.7390365600586
4918569906.13447,-62.9720077514648
4918996800.48239,-75.9500885009766
4919423694.83031,-63.0635452270508
4919850589.17823,-72.1016311645508
4920277483.52615,-61.6543464660645
4920704377.87407,-76.8093109130859
4921131272.22198,-60.0334854125977
4921558166.5699,-74.2969665527344
4921985060.91782,-60.0654945373535
4922411955.26574,-83.1732025146484
4922838849.61366,-63.0401878356934
4923265743.96158,-73.5834274291992
4923692638.3095,-62.1616134643555
4924119532.65742,-76.3376388549805
4924546427.00534,-60.8332557678223
4924973321.35326,-76.0984573364258
4925400215.70117,-60.2104377746582
4925827110.04909,-76.0297775268555
4926254004.39701,-62.9800834655762
4926680898.74493,-78.2452850341797
4927107793.09285,-65.8313140869141
4927534687.44077,-70.2833938598633
4927961581.78869,-61.2097015380859
4928388476.13661,-76.422721862793
4928815370.48452,-60.0026092529297
4929242264.83244,-78.2171096801758
4929669159.18036,-61.278865814209
4930096053.52828,-82.4735336303711
4930522947.8762,-64.2462158203125
4930949842.22412,-76.1601028442383
4931376736.57204,-63.2257919311523
4931803630.91996,-84.5409927368164
4932230525.26788,-64.2793655395508
4932657419.6158,-84.0512008666992
4933084313.96371,-63.6264152526855
4933511208.31163,-71.5789947509766
4933938102.65955,-60.9244613647461
4934364997.00747,-75.7751617431641
4934791891.35539,-59.2396583557129
4935218785.70331,-75.1222076416016
4935645680.05123,-64.2119140625
4936072574.39915,-71.7228012084961
4936499468.74707,-62.1956520080566
4936926363.09498,-82.8905639648438
4937353257.4429,-62.7538757324219
4937780151.79082,-74.2348937988281
4938207046.13874,-60.809642791748
4938633940.48666,-85.0998687744141
4939060834.83458,-62.0293083190918
4939487729.1825,-78.84228515625
4939914623.53042,-62.1296691894531
4940341517.87834,-80.8806762695313
4940768412.22625,-63.2714309692383
4941195306.57417,-74.4694976806641
4941622200.92209,-63.3813438415527
4942049095.27001,-78.875846862793
4942475989.61793,-62.2771415710449
4942902883.96585,-71.7966156005859
4943329778.31377,-61.6602058410645
4943756672.66169,-78.6635284423828
4944183567.00961,-63.311279296875
4944610461.35752,-70.0739974975586
4945037355.70544,-59.7068214416504
4945464250.05336,-76.7174987792969
4945891144.40128,-62.6043510437012
4946318038.7492,-80.4763717651367
4946744933.09712,-64.3641967773438
4947171827.44504,-76.6999435424805
4947598721.79296,-63.0924263000488
4948025616.14087,-79.4953155517578
4948452510.48879,-60.631534576416
4948879404.83671,-84.5190124511719
4949306299.18463,-61.578540802002
4949733193.53255,-76.1977310180664
4950160087.88047,-63.0965919494629
4950586982.22839,-77.3152465820313
4951013876.57631,-62.0188446044922
