Trace
Swept SA
A.14.05,N9020A
4870651013.87407,-80.1357879638672
4871718249.73319,-60.5019149780273
4872785485.59232,-83.9830932617188
4873852721.45144,-60.094669342041
4874919957.31057,-83.5501251220703
4875987193.16969,-62.5073776245117
4877054429.02882,-87.3974304199219
4878121664.88794,-61.1895484924316
4879188900.74706,-96.1497039794922
4880256136.60619,-63.2362594604492
4881323372.46531,-77.5483703613281
4882390608.32444,-62.6555709838867
4883457844.18356,-82.1798553466797
4884525080.04269,-60.2919273376465
4885592315.90181,-85.9404373168945
4886659551.76094,-63.744571685791
4887726787.62006,-74.3099746704102
4888794023.47919,-61.7241439819336
4889861259.33831,-80.8449401855469
4890928495.19744,-62.1444396972656
4891995731.05656,-76.8335723876953
4893062966.91569,-60.7950096130371
4894130202.77481,-80.8249282836914
4895197438.63394,-43.8531646728516
4896264674.49306,-42.5287666320801
4897331910.35219,-21.1722011566162
4898399146.21131,-15.8688554763794
4899466382.07044,-13.5221586227417
4900533617.92956,-14.3143768310547
4901600853.78869,-13.4390230178833
4902668089.64781,-18.752571105957
4903735325.50694,-26.4252643585205
4904802561.36606,-54.0139999389648
4905869797.22519,-38.1474113464355
4906937033.08431,-83.1534118652344
4908004268.94344,-64.7990646362305
4909071504.80256,-78.5217514038086
4910138740.66169,-60.6149826049805
4911205976.52081,-83.4597015380859
4912273212.37994,-61.0632057189941
4913340448.23906,-82.457160949707
4914407684.09819,-62.0001602172852
4915474919.95731,-85.4967727661133
4916542155.81644,-61.2203063964844
4917609391.67556,-78.865348815918
4918676627.53469,-60.631534576416
4919743863.39381,-85.3532867431641
4920811099.25293,-61.5486450195313
4921878335.11206,-81.3646926879883
4922945570.97118,-62.9052505493164
4924012806.83031,-90.6189270019531
4925080042.68943,-58.9306259155273
4926147278.54856,-78.8267822265625
4927214514.40768,-62.5434875488281
4928281750.26681,-80.4611968994141
4929348986.12593,-60.9684295654297
4930416221.98506,-78.5282211303711
4931483457.84418,-62.3073959350586
4932550693.70331,-81.4649429321289
4933617929.56243,-60.861686706543
4934685165.42156,-82.3159103393555
4935752401.28068,-61.4105987548828
4936819637.13981,-71.5431213378906
4937886872.99893,-59.4798316955566
4938954108.85806,-80.1013717651367
4940021344.71718,-58.2906150817871
4941088580.57631,-90.4315490722656
4942155816.43543,-59.5619697570801
4943223052.29456,-78.7930068969727
