Trace
Swept SA
A.14.05,N9020A
4917716117.43863,-61.1555213928223
4918143011.78655,-81.718879699707
4918569906.13447,-60.3695487976074
4918996800.48239,-87.1445922851563
4919423694.83031,-62.0051879882813
4919850589.17823,-80.9347839355469
4920277483.52615,-61.5528755187988
4920704377.87407,-79.0309753417969
4921131272.22198,-63.1921920776367
4921558166.5699,-75.2405776977539
4921985060.91782,-61.9806900024414
4922411955.26574,-67.7659454345703
4922838849.61366,-61.4666404724121
4923265743.96158,-81.0885467529297
4923692638.3095,-60.6328964233398
4924119532.65742,-73.4235687255859
4924546427.00534,-61.7459983825684
4924973321.35326,-81.9705505371094
4925400215.70117,-62.4894256591797
4925827110.04909,-84.53662109375
4926254004.39701,-60.0535202026367
4926680898.74493,-83.5764694213867
4927107793.09285,-67.2849655151367
4927534687.44077,-73.3958053588867
4927961581.78869,-61.3551750183105
4928388476.13661,-80.7448425292969
4928815370.48452,-61.2967872619629
4929242264.83244,-80.2197723388672
4929669159.18036,-66.6703186035156
4930096053.52828,-85.6991271972656
4930522947.8762,-65.2787551879883
4930949842.22412,-77.2507095336914
4931376736.57204,-64.0437316894531
4931803630.91996,-75.7547836303711
4932230525.26788,-64.2587432861328
4932657419.6158,-76.949462890625
4933084313.96371,-61.5589942932129
4933511208.31163,-73.3479461669922
4933938102.65955,-64.6527481079102
4934364997.00747,-81.101203918457
4934791891.35539,-62.2675552368164
4935218785.70331,-78.5940017700195
4935645680.05123,-60.9538955688477
4936072574.39915,-81.1711044311523
4936499468.74707,-62.4726829528809
4936926363.09498,-77.1947708129883
4937353257.4429,-63.2624130249023
4937780151.79082,-85.3537063598633
4938207046.13874,-65.2500915527344
4938633940.48666,-78.1943588256836
4939060834.83458,-62.4018821716309
4939487729.1825,-79.1016845703125
4939914623.53042,-64.4211578369141
4940341517.87834,-75.4171142578125
4940768412.22625,-62.1601676940918
4941195306.57417,-71.9963989257813
4941622200.92209,-62.5728759765625
4942049095.27001,-77.1553268432617
4942475989.61793,-64.1739730834961
4942902883.96585,-75.0523452758789
4943329778.31377,-63.1469421386719
4943756672.66169,-82.9746322631836
4944183567.00961,-63.6772384643555
4944610461.35752,-76.2709503173828
4945037355.70544,-63.3711814880371
4945464250.05336,-78.4563217163086
4945891144.40128,-64.6959457397461
4946318038.7492,-84.6397552490234
4946744933.09712,-63.6828727722168
4947171827.44504,-80.7207412719727
4947598721.79296,-64.4240951538086
4948025616.14087,-81.3855361938477
4948452510.48879,-63.6425323486328
4948879404.83671,-86.9097213745117
4949306299.18463,-63.1836051940918
4949733193.53255,-73.8473739624023
4950160087.88047,-62.759220123291
4950586982.22839,-85.0063171386719
