Trace
Swept SA
A.14.05,N9020A
4870651013.87407,-83.2680892944336
4871718249.73319,-59.1261138916016
4872785485.59232,-72.8951034545898
4873852721.45144,-63.2600402832031
4874919957.31057,-85.6094207763672
4875987193.16969,-62.2303085327148
4877054429.02882,-78.5884780883789
4878121664.88794,-63.3928909301758
4879188900.74706,-77.2735900878906
4880256136.60619,-59.209545135498
4881323372.46531,-78.7492599487305
4882390608.32444,-61.6538543701172
4883457844.18356,-80.0602951049805
4884525080.04269,-63.6505889892578
4885592315.90181,-77.266716003418
4886659551.76094,-61.9336891174316
4887726787.62006,-77.7847595214844
4888794023.47919,-63.1896095275879
4889861259.33831,-76.1009292602539
4890928495.19744,-64.8196105957031
4891995731.05656,-76.2647323608398
4893062966.91569,-61.3278388977051
4894130202.77481,-81.8464889526367
4895197438.63394,-59.8916854858398
4896264674.49306,-73.6459732055664
4897331910.35219,-58.2203521728516
4898399146.21131,-74.6233520507813
4899466382.07044,-57.7476997375488
4900533617.92956,-70.0174179077148
4901600853.78869,-58.3193893432617
4902668089.64781,-72.0949935913086
4903735325.50694,-61.4361686706543
4904802561.36606,-83.1410064697266
4905869797.22519,-59.1166229248047
4906937033.08431,-84.3792877197266
4908004268.94344,-61.2265357971191
4909071504.80256,-92.2584533691406
4910138740.66169,-62.3949966430664
4911205976.52081,-73.4131240844727
4912273212.37994,-63.2863883972168
4913340448.23906,-85.7327728271484
4914407684.09819,-62.9085426330566
4915474919.95731,-82.2505569458008
4916542155.81644,-61.6737594604492
4917609391.67556,-86.9048233032227
4918676627.53469,-60.5734748840332
4919743863.39381,-72.0862121582031
4920811099.25293,-60.158145904541
4921878335.11206,-82.0687637329102
4922945570.97118,-59.9515419006348
4924012806.83031,-79.3134002685547
4925080042.68943,-64.0494613647461
4926147278.54856,-81.6731948852539
4927214514.40768,-59.4339714050293
4928281750.26681,-85.704231262207
4929348986.12593,-58.9458847045898
4930416221.98506,-73.3763198852539
4931483457.84418,-61.6356620788574
4932550693.70331,-79.1756134033203
4933617929.56243,-61.3812866210938
4934685165.42156,-80.5211944580078
4935752401.28068,-59.7202453613281
4936819637.13981,-75.2883605957031
4937886872.99893,-63.9548606872559
4938954108.85806,-78.5190505981445
4940021344.71718,-61.6162033081055
4941088580.57631,-79.4075012207031
4942155816.43543,-61.1406135559082
4943223052.29456,-85.2428131103516
